benchmark,metric,value,repetition
k3mm,Symbolic Bytes,2873088072.0,1
k3mm,Symbolic Bytes,2873088072.0,2
k3mm,Symbolic Bytes,2873088072.0,3
k3mm,Symbolic Bytes,2873088072.0,4
k3mm,Symbolic Bytes,2873088072.0,5
k3mm,Symbolic Bytes,2873088072.0,6
k3mm,Symbolic Bytes,2873088072.0,7
k3mm,Symbolic Bytes,2873088072.0,8
k3mm,Symbolic Bytes,2873088072.0,9
k3mm,Symbolic Bytes,2873088072.0,10
ludcmp,Symbolic Bytes,1490104184.0,1
ludcmp,Symbolic Bytes,1490104184.0,2
ludcmp,Symbolic Bytes,1490104184.0,3
ludcmp,Symbolic Bytes,1490104184.0,4
ludcmp,Symbolic Bytes,1490104184.0,5
ludcmp,Symbolic Bytes,1490104184.0,6
ludcmp,Symbolic Bytes,1490104184.0,7
ludcmp,Symbolic Bytes,1490104184.0,8
ludcmp,Symbolic Bytes,1490104184.0,9
ludcmp,Symbolic Bytes,1490104184.0,10
mlp,Symbolic Bytes,7215359656.0,1
mlp,Symbolic Bytes,7215359656.0,2
mlp,Symbolic Bytes,7215359656.0,3
mlp,Symbolic Bytes,7215359656.0,4
mlp,Symbolic Bytes,7215359656.0,5
mlp,Symbolic Bytes,7215359656.0,6
mlp,Symbolic Bytes,7215359656.0,7
mlp,Symbolic Bytes,7215359656.0,8
mlp,Symbolic Bytes,7215359656.0,9
mlp,Symbolic Bytes,7215359656.0,10
mvt,Symbolic Bytes,7745055936.0,1
mvt,Symbolic Bytes,7745055936.0,2
mvt,Symbolic Bytes,7745055936.0,3
mvt,Symbolic Bytes,7745055936.0,4
mvt,Symbolic Bytes,7745055936.0,5
mvt,Symbolic Bytes,7745055936.0,6
mvt,Symbolic Bytes,7745055936.0,7
mvt,Symbolic Bytes,7745055936.0,8
mvt,Symbolic Bytes,7745055936.0,9
mvt,Symbolic Bytes,7745055936.0,10
resnet,Symbolic Bytes,4227198120.0,1
resnet,Symbolic Bytes,4227198120.0,2
resnet,Symbolic Bytes,4227198120.0,3
resnet,Symbolic Bytes,4227198120.0,4
resnet,Symbolic Bytes,4227198120.0,5
resnet,Symbolic Bytes,4227198120.0,6
resnet,Symbolic Bytes,4227198120.0,7
resnet,Symbolic Bytes,4227198120.0,8
resnet,Symbolic Bytes,4227198120.0,9
resnet,Symbolic Bytes,4227198120.0,10
seidel_2d,Symbolic Bytes,159011424.0,1
seidel_2d,Symbolic Bytes,159011424.0,2
seidel_2d,Symbolic Bytes,159011424.0,3
seidel_2d,Symbolic Bytes,159011424.0,4
seidel_2d,Symbolic Bytes,159011424.0,5
seidel_2d,Symbolic Bytes,159011424.0,6
seidel_2d,Symbolic Bytes,159011424.0,7
seidel_2d,Symbolic Bytes,159011424.0,8
seidel_2d,Symbolic Bytes,159011424.0,9
seidel_2d,Symbolic Bytes,159011424.0,10
softmax,Symbolic Bytes,4538426760.0,1
softmax,Symbolic Bytes,4538426760.0,2
softmax,Symbolic Bytes,4538426760.0,3
softmax,Symbolic Bytes,4538426760.0,4
softmax,Symbolic Bytes,4538426760.0,5
softmax,Symbolic Bytes,4538426760.0,6
softmax,Symbolic Bytes,4538426760.0,7
softmax,Symbolic Bytes,4538426760.0,8
softmax,Symbolic Bytes,4538426760.0,9
softmax,Symbolic Bytes,4538426760.0,10
symm,Symbolic Bytes,1638548416.0,1
symm,Symbolic Bytes,1638548416.0,2
symm,Symbolic Bytes,1638548416.0,3
symm,Symbolic Bytes,1638548416.0,4
symm,Symbolic Bytes,1638548416.0,5
symm,Symbolic Bytes,1638548416.0,6
symm,Symbolic Bytes,1638548416.0,7
symm,Symbolic Bytes,1638548416.0,8
symm,Symbolic Bytes,1638548416.0,9
symm,Symbolic Bytes,1638548416.0,10
syr2k,Symbolic Bytes,1578324800.0,1
syr2k,Symbolic Bytes,1578324800.0,2
syr2k,Symbolic Bytes,1578324800.0,3
syr2k,Symbolic Bytes,1578324800.0,4
syr2k,Symbolic Bytes,1578324800.0,5
syr2k,Symbolic Bytes,1578324800.0,6
syr2k,Symbolic Bytes,1578324800.0,7
syr2k,Symbolic Bytes,1578324800.0,8
syr2k,Symbolic Bytes,1578324800.0,9
syr2k,Symbolic Bytes,1578324800.0,10
syrk,Symbolic Bytes,2901127200.0,1
syrk,Symbolic Bytes,2901127200.0,2
syrk,Symbolic Bytes,2901127200.0,3
syrk,Symbolic Bytes,2901127200.0,4
syrk,Symbolic Bytes,2901127200.0,5
syrk,Symbolic Bytes,2901127200.0,6
syrk,Symbolic Bytes,2901127200.0,7
syrk,Symbolic Bytes,2901127200.0,8
syrk,Symbolic Bytes,2901127200.0,9
syrk,Symbolic Bytes,2901127200.0,10
trisolv,Symbolic Bytes,1569232000.0,1
trisolv,Symbolic Bytes,1569232000.0,2
trisolv,Symbolic Bytes,1569232000.0,3
trisolv,Symbolic Bytes,1569232000.0,4
trisolv,Symbolic Bytes,1569232000.0,5
trisolv,Symbolic Bytes,1569232000.0,6
trisolv,Symbolic Bytes,1569232000.0,7
trisolv,Symbolic Bytes,1569232000.0,8
trisolv,Symbolic Bytes,1569232000.0,9
trisolv,Symbolic Bytes,1569232000.0,10
trmm,Symbolic Bytes,3024706416.0,1
trmm,Symbolic Bytes,3024706416.0,2
trmm,Symbolic Bytes,3024706416.0,3
trmm,Symbolic Bytes,3024706416.0,4
trmm,Symbolic Bytes,3024706416.0,5
trmm,Symbolic Bytes,3024706416.0,6
trmm,Symbolic Bytes,3024706416.0,7
trmm,Symbolic Bytes,3024706416.0,8
trmm,Symbolic Bytes,3024706416.0,9
trmm,Symbolic Bytes,3024706416.0,10
vadv,Symbolic Bytes,1478064816.0,1
vadv,Symbolic Bytes,1478064816.0,2
vadv,Symbolic Bytes,1478064816.0,3
vadv,Symbolic Bytes,1478064816.0,4
vadv,Symbolic Bytes,1478064816.0,5
vadv,Symbolic Bytes,1478064816.0,6
vadv,Symbolic Bytes,1478064816.0,7
vadv,Symbolic Bytes,1478064816.0,8
vadv,Symbolic Bytes,1478064816.0,9
vadv,Symbolic Bytes,1478064816.0,10
